ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan
betsileofianarantsoa-120_road-1,,betsileofianarantsoa,120_road,lalana,lalana,l a l a n a,,Serva2011,,
vezotoliara-120_road-1,,vezotoliara,120_road,lala,lala,l a l a,,Serva2011,,
sihanakaambatondranzaka-120_road-1,,sihanakaambatondranzaka,120_road,lalana,lalana,l a l a n a,,Serva2011,,
tsimihetymandritsara-120_road-1,,tsimihetymandritsara,120_road,lalagna,lalagna,l a l a g n a,,Serva2011,,
mahafalyampanihy-120_road-1,,mahafalyampanihy,120_road,lala,lala,l a l a,,Serva2011,,
antambohoakamananjary-120_road-1,,antambohoakamananjary,120_road,lalana,lalana,l a l a n a,,Serva2011,,
antaisakavangaindrano-120_road-1,,antaisakavangaindrano,120_road,lala,lala,l a l a,,Serva2011,,
antaimoromanakara-120_road-1,,antaimoromanakara,120_road,lalagna,lalagna,l a l a g n a,,Serva2011,,
zafisorofarafangana-120_road-1,,zafisorofarafangana,120_road,lalagna,lalagna,l a l a g n a,,Serva2011,,
barabetroka-120_road-1,,barabetroka,120_road,lala,lala,l a l a,,Serva2011,,
sakalavamaintirano-121_root-1,,sakalavamaintirano,121_root,vahitry,vahitry,v a h i ʈ r j,,Serva2011,,
betsimisarakamahanoro-121_root-1,,betsimisarakamahanoro,121_root,vahatra,vahatra,v a h a ʈ r a,,Serva2011,,
antankaranaambilobe-121_root-1,,antankaranaambilobe,121_root,fototry,fototry,f o t o ʈ r j,,Serva2011,,
mikeaanalamena-121_root-1,,mikeaanalamena,121_root,tototse,tototse,t o t o ts e,,Serva2011,,
antankaranavohemar-121_root-1,,antankaranavohemar,121_root,vahatra,vahatra,v a h a ʈ r a,,Serva2011,,
masikoromiary-121_root-1,,masikoromiary,121_root,fototry,fototry,f o t o ʈ r j,,Serva2011,,
antankaranaantalaha-121_root-1,,antankaranaantalaha,121_root,vahany,vahany,v a h a n j,,Serva2011,,
sakalavaambanja-121_root-1,,sakalavaambanja,121_root,vahatra,vahatra,v a h a ʈ r a,,Serva2011,,
sakalavamajunga-121_root-1,,sakalavamajunga,121_root,fotony,fotony,f o t o n j,,Serva2011,,
merinaantananarivo-121_root-1,,merinaantananarivo,121_root,fakana,fakana,f a k a n a,,Serva2011,,
sakalavamorondava-121_root-1,,sakalavamorondava,121_root,vahatry,vahatry,v a h a ʈ r j,,Serva2011,,
betsimisarakafenoarivoest-121_root-1,,betsimisarakafenoarivoest,121_root,vahiny,vahiny,v a h i n j,,Serva2011,,
antanosytolagnaro-121_root-1,,antanosytolagnaro,121_root,vahatsy,vahatsy,v a h a ts j,,Serva2011,,
antandroyambovombe-121_root-1,,antandroyambovombe,121_root,fakae,fakae,f a k a e,,Serva2011,,
betsileofianarantsoa-121_root-1,,betsileofianarantsoa,121_root,vahakazo,vahakazo,v a h a k a z o,,Serva2011,,
vezotoliara-121_root-1,,vezotoliara,121_root,faka,faka,f a k a,,Serva2011,,
sihanakaambatondranzaka-121_root-1,,sihanakaambatondranzaka,121_root,vahitra,vahitra,v a h i ʈ r a,,Serva2011,,
tsimihetymandritsara-121_root-1,,tsimihetymandritsara,121_root,vahany,vahany,v a h a n j,,Serva2011,,
mahafalyampanihy-121_root-1,,mahafalyampanihy,121_root,vahane,vahane,v a h a n e,,Serva2011,,
antambohoakamananjary-121_root-1,,antambohoakamananjary,121_root,vahany,vahany,v a h a n j,,Serva2011,,
antaisakavangaindrano-121_root-1,,antaisakavangaindrano,121_root,vahatry,vahatry,v a h a ʈ r j,,Serva2011,,
antaimoromanakara-121_root-1,,antaimoromanakara,121_root,fakany,fakany,f a k a n j,,Serva2011,,
zafisorofarafangana-121_root-1,,zafisorofarafangana,121_root,vatry,vatry,v a ʈ r j,,Serva2011,,
barabetroka-121_root-1,,barabetroka,121_root,faka,faka,f a k a,,Serva2011,,
sakalavamaintirano-122_rope-1,,sakalavamaintirano,122_rope,taly,taly,t a l j,,Serva2011,,
betsimisarakamahanoro-122_rope-1,,betsimisarakamahanoro,122_rope,tady,tady,t a d j,,Serva2011,,
antankaranaambilobe-122_rope-1,,antankaranaambilobe,122_rope,tady,tady,t a d j,,Serva2011,,
mikeaanalamena-122_rope-1,,mikeaanalamena,122_rope,hosy,hosy,h o s j,,Serva2011,,
antankaranavohemar-122_rope-1,,antankaranavohemar,122_rope,tady,tady,t a d j,,Serva2011,,
masikoromiary-122_rope-1,,masikoromiary,122_rope,taly,taly,t a l j,,Serva2011,,
antankaranaantalaha-122_rope-1,,antankaranaantalaha,122_rope,tady,tady,t a d j,,Serva2011,,
sakalavaambanja-122_rope-1,,sakalavaambanja,122_rope,tady,tady,t a d j,,Serva2011,,
sakalavamajunga-122_rope-1,,sakalavamajunga,122_rope,tady,tady,t a d j,,Serva2011,,
merinaantananarivo-122_rope-1,,merinaantananarivo,122_rope,tady,tady,t a d j,,Serva2011,,
sakalavamorondava-122_rope-1,,sakalavamorondava,122_rope,hosy,hosy,h o s j,,Serva2011,,
betsimisarakafenoarivoest-122_rope-1,,betsimisarakafenoarivoest,122_rope,afotro,afotro,a f o ʈ r o,,Serva2011,,
antanosytolagnaro-122_rope-1,,antanosytolagnaro,122_rope,taly,taly,t a l j,,Serva2011,,
antandroyambovombe-122_rope-1,,antandroyambovombe,122_rope,taly,taly,t a l j,,Serva2011,,
betsileofianarantsoa-122_rope-1,,betsileofianarantsoa,122_rope,tady,tady,t a d j,,Serva2011,,
vezotoliara-122_rope-1,,vezotoliara,122_rope,taly,taly,t a l j,,Serva2011,,
sihanakaambatondranzaka-122_rope-1,,sihanakaambatondranzaka,122_rope,tady,tady,t a d j,,Serva2011,,
tsimihetymandritsara-122_rope-1,,tsimihetymandritsara,122_rope,tady,tady,t a d j,,Serva2011,,
mahafalyampanihy-122_rope-1,,mahafalyampanihy,122_rope,taly,taly,t a l j,,Serva2011,,
antambohoakamananjary-122_rope-1,,antambohoakamananjary,122_rope,tady,tady,t a d j,,Serva2011,,
antaisakavangaindrano-122_rope-1,,antaisakavangaindrano,122_rope,tady,tady,t a d j,,Serva2011,,
antaimoromanakara-122_rope-1,,antaimoromanakara,122_rope,tady,tady,t a d j,,Serva2011,,
zafisorofarafangana-122_rope-1,,zafisorofarafangana,122_rope,tady,tady,t a d j,,Serva2011,,
barabetroka-122_rope-1,,barabetroka,122_rope,tady,tady,t a d j,,Serva2011,,
sakalavamaintirano-123_rotten-1,,sakalavamaintirano,123_rotten,mavay,mavay,m a v a j,,Serva2011,,
betsimisarakamahanoro-123_rotten-1,,betsimisarakamahanoro,123_rotten,lo,lo,l o,,Serva2011,,
antankaranaambilobe-123_rotten-1,,antankaranaambilobe,123_rotten,montraka,montraka,m o ɳ ʈ r a k a,,Serva2011,,
mikeaanalamena-123_rotten-1,,mikeaanalamena,123_rotten,mavay,mavay,m a v a j,,Serva2011,,
antankaranavohemar-123_rotten-1,,antankaranavohemar,123_rotten,montraka,montraka,m o ɳ ʈ r a k a,,Serva2011,,
masikoromiary-123_rotten-1,,masikoromiary,123_rotten,mavay,mavay,m a v a j,,Serva2011,,
antankaranaantalaha-123_rotten-1,,antankaranaantalaha,123_rotten,lo,lo,l o,,Serva2011,,
sakalavaambanja-123_rotten-1,,sakalavaambanja,123_rotten,montraka,montraka,m o ɳ ʈ r a k a,,Serva2011,,
sakalavamajunga-123_rotten-1,,sakalavamajunga,123_rotten,simba,simba,s i m b a,,Serva2011,,
merinaantananarivo-123_rotten-1,,merinaantananarivo,123_rotten,bobongolo,bobongolo,b o b o ŋ g o l o,,Serva2011,,
sakalavamorondava-123_rotten-1,,sakalavamorondava,123_rotten,loha,loha,l o h a,,Serva2011,,
betsimisarakafenoarivoest-123_rotten-1,,betsimisarakafenoarivoest,123_rotten,lo,lo,l o,,Serva2011,,
antanosytolagnaro-123_rotten-1,,antanosytolagnaro,123_rotten,mavavo,mavavo,m a v a v o,,Serva2011,,
antandroyambovombe-123_rotten-1,,antandroyambovombe,123_rotten,momoke,momoke,m o m o k e,,Serva2011,,
betsileofianarantsoa-123_rotten-1,,betsileofianarantsoa,123_rotten,bobongolo,bobongolo,b o b o ŋ g o l o,,Serva2011,,
vezotoliara-123_rotten-1,,vezotoliara,123_rotten,mavay,mavay,m a v a j,,Serva2011,,
sihanakaambatondranzaka-123_rotten-1,,sihanakaambatondranzaka,123_rotten,masiso,masiso,m a s i s o,,Serva2011,,
tsimihetymandritsara-123_rotten-1,,tsimihetymandritsara,123_rotten,lo,lo,l o,,Serva2011,,
mahafalyampanihy-123_rotten-1,,mahafalyampanihy,123_rotten,bobongolo,bobongolo,b o b o ŋ g o l o,,Serva2011,,
antambohoakamananjary-123_rotten-1,,antambohoakamananjary,123_rotten,bobongolo,bobongolo,b o b o ŋ g o l o,,Serva2011,,
antaisakavangaindrano-123_rotten-1,,antaisakavangaindrano,123_rotten,vilavila,vilavila,v i l a v i l a,,Serva2011,,
antaimoromanakara-123_rotten-1,,antaimoromanakara,123_rotten,lo,lo,l o,,Serva2011,,
zafisorofarafangana-123_rotten-1,,zafisorofarafangana,123_rotten,mavao,mavao,m a v a o,,Serva2011,,
barabetroka-123_rotten-1,,barabetroka,123_rotten,bobongolo,bobongolo,b o b o ŋ g o l o,,Serva2011,,
sakalavamaintirano-124_rubverb-1,,sakalavamaintirano,124_rubverb,mitakosiky,mitakosiky,m i t a k o s i k j,,Serva2011,,
betsimisarakamahanoro-124_rubverb-1,,betsimisarakamahanoro,124_rubverb,mikosoka,mikosoka,m i k o s o k a,,Serva2011,,
antankaranaambilobe-124_rubverb-1,,antankaranaambilobe,124_rubverb,mikosoka,mikosoka,m i k o s o k a,,Serva2011,,
mikeaanalamena-124_rubverb-1,,mikeaanalamena,124_rubverb,mazaotse,mazaotse,m a z a o ts e,,Serva2011,,
antankaranavohemar-124_rubverb-1,,antankaranavohemar,124_rubverb,mikosoko,mikosoko,m i k o s o k o,,Serva2011,,
masikoromiary-124_rubverb-1,,masikoromiary,124_rubverb,mikasoke,mikasoke,m i k a s o k e,,Serva2011,,
antankaranaantalaha-124_rubverb-1,,antankaranaantalaha,124_rubverb,mampikasiky,mampikasiky,m a m p i k a s i k j,,Serva2011,,
sakalavaambanja-124_rubverb-1,,sakalavaambanja,124_rubverb,mandrokotro,mandrokotro,m a ɳ ɖ r o k o ʈ r o,,Serva2011,,
sakalavamajunga-124_rubverb-1,,sakalavamajunga,124_rubverb,mikasoka,mikasoka,m i k a s o k a,,Serva2011,,
merinaantananarivo-124_rubverb-1,,merinaantananarivo,124_rubverb,manakasoka,manakasoka,m a n a k a s o k a,,Serva2011,,
sakalavamorondava-124_rubverb-1,,sakalavamorondava,124_rubverb,mikosiky,mikosiky,m i k o s i k j,,Serva2011,,
betsimisarakafenoarivoest-124_rubverb-1,,betsimisarakafenoarivoest,124_rubverb,mampikasiky,mampikasiky,m a m p i k a s i k j,,Serva2011,,
antanosytolagnaro-124_rubverb-1,,antanosytolagnaro,124_rubverb,migosa,migosa,m i g o s a,,Serva2011,,
antandroyambovombe-124_rubverb-1,,antandroyambovombe,124_rubverb,midraso,midraso,m i ɖ r a s o,,Serva2011,,
betsileofianarantsoa-124_rubverb-1,,betsileofianarantsoa,124_rubverb,manakasoka,manakasoka,m a n a k a s o k a,,Serva2011,,
vezotoliara-124_rubverb-1,,vezotoliara,124_rubverb,mikasoke,mikasoke,m i k a s o k e,,Serva2011,,
sihanakaambatondranzaka-124_rubverb-1,,sihanakaambatondranzaka,124_rubverb,manakisina,manakisina,m a n a k i s i n a,,Serva2011,,
tsimihetymandritsara-124_rubverb-1,,tsimihetymandritsara,124_rubverb,magnosokosoka,magnosokosoka,m a g n o s o k o s o k a,,Serva2011,,
mahafalyampanihy-124_rubverb-1,,mahafalyampanihy,124_rubverb,mapikasoke,mapikasoke,m a p i k a s o k e,,Serva2011,,
antambohoakamananjary-124_rubverb-1,,antambohoakamananjary,124_rubverb,mampikasika,mampikasika,m a m p i k a s i k a,,Serva2011,,
antaisakavangaindrano-124_rubverb-1,,antaisakavangaindrano,124_rubverb,magnakasoky,magnakasoky,m a g n a k a s o k j,,Serva2011,,
antaimoromanakara-124_rubverb-1,,antaimoromanakara,124_rubverb,kisikisigna,kisikisigna,k i s i k i s i g n a,,Serva2011,,
zafisorofarafangana-124_rubverb-1,,zafisorofarafangana,124_rubverb,mikosiky,mikosiky,m i k o s i k j,,Serva2011,,
barabetroka-124_rubverb-1,,barabetroka,124_rubverb,mampisasoky,mampisasoky,m a m p i s a s o k j,,Serva2011,,
sakalavamaintirano-125_salt-1,,sakalavamaintirano,125_salt,sira,sira,s i r a,,Serva2011,,
betsimisarakamahanoro-125_salt-1,,betsimisarakamahanoro,125_salt,sira,sira,s i r a,,Serva2011,,
antankaranaambilobe-125_salt-1,,antankaranaambilobe,125_salt,sira,sira,s i r a,,Serva2011,,
mikeaanalamena-125_salt-1,,mikeaanalamena,125_salt,mangovarano,mangovarano,m a ŋ g o v a r a n o,,Serva2011,,
antankaranavohemar-125_salt-1,,antankaranavohemar,125_salt,sira,sira,s i r a,,Serva2011,,
masikoromiary-125_salt-1,,masikoromiary,125_salt,sira,sira,s i r a,,Serva2011,,
antankaranaantalaha-125_salt-1,,antankaranaantalaha,125_salt,sira,sira,s i r a,,Serva2011,,
sakalavaambanja-125_salt-1,,sakalavaambanja,125_salt,sira,sira,s i r a,,Serva2011,,
sakalavamajunga-125_salt-1,,sakalavamajunga,125_salt,sira,sira,s i r a,,Serva2011,,
merinaantananarivo-125_salt-1,,merinaantananarivo,125_salt,sira,sira,s i r a,,Serva2011,,
sakalavamorondava-125_salt-1,,sakalavamorondava,125_salt,sira,sira,s i r a,,Serva2011,,
betsimisarakafenoarivoest-125_salt-1,,betsimisarakafenoarivoest,125_salt,sira,sira,s i r a,,Serva2011,,
antanosytolagnaro-125_salt-1,,antanosytolagnaro,125_salt,sira,sira,s i r a,,Serva2011,,
antandroyambovombe-125_salt-1,,antandroyambovombe,125_salt,sira,sira,s i r a,,Serva2011,,
betsileofianarantsoa-125_salt-1,,betsileofianarantsoa,125_salt,sira,sira,s i r a,,Serva2011,,
vezotoliara-125_salt-1,,vezotoliara,125_salt,sira,sira,s i r a,,Serva2011,,
sihanakaambatondranzaka-125_salt-1,,sihanakaambatondranzaka,125_salt,sira,sira,s i r a,,Serva2011,,
tsimihetymandritsara-125_salt-1,,tsimihetymandritsara,125_salt,sira,sira,s i r a,,Serva2011,,
mahafalyampanihy-125_salt-1,,mahafalyampanihy,125_salt,sira,sira,s i r a,,Serva2011,,
antambohoakamananjary-125_salt-1,,antambohoakamananjary,125_salt,sira,sira,s i r a,,Serva2011,,
antaisakavangaindrano-125_salt-1,,antaisakavangaindrano,125_salt,sira,sira,s i r a,,Serva2011,,
antaimoromanakara-125_salt-1,,antaimoromanakara,125_salt,sira,sira,s i r a,,Serva2011,,
zafisorofarafangana-125_salt-1,,zafisorofarafangana,125_salt,sira,sira,s i r a,,Serva2011,,
barabetroka-125_salt-1,,barabetroka,125_salt,sira,sira,s i r a,,Serva2011,,
sakalavamaintirano-126_sand-1,,sakalavamaintirano,126_sand,fasiky,fasiky,f a s i k j,,Serva2011,,
betsimisarakamahanoro-126_sand-1,,betsimisarakamahanoro,126_sand,fasika,fasika,f a s i k a,,Serva2011,,
antankaranaambilobe-126_sand-1,,antankaranaambilobe,126_sand,jia,jia,dz i a,,Serva2011,,
mikeaanalamena-126_sand-1,,mikeaanalamena,126_sand,tane,tane,t a n e,,Serva2011,,
antankaranavohemar-126_sand-1,,antankaranavohemar,126_sand,jia,jia,dz i a,,Serva2011,,
masikoromiary-126_sand-1,,masikoromiary,126_sand,fasy,fasy,f a s j,,Serva2011,,
antankaranaantalaha-126_sand-1,,antankaranaantalaha,126_sand,alagnana,alagnana,a l a g n a n a,,Serva2011,,
sakalavaambanja-126_sand-1,,sakalavaambanja,126_sand,fasigny,fasigny,f a s i g n j,,Serva2011,,
sakalavamajunga-126_sand-1,,sakalavamajunga,126_sand,fasika,fasika,f a s i k a,,Serva2011,,
merinaantananarivo-126_sand-1,,merinaantananarivo,126_sand,fasika,fasika,f a s i k a,,Serva2011,,
sakalavamorondava-126_sand-1,,sakalavamorondava,126_sand,fasy,fasy,f a s j,,Serva2011,,
betsimisarakafenoarivoest-126_sand-1,,betsimisarakafenoarivoest,126_sand,fasiky,fasiky,f a s i k j,,Serva2011,,
antanosytolagnaro-126_sand-1,,antanosytolagnaro,126_sand,fasy,fasy,f a s j,,Serva2011,,
antandroyambovombe-126_sand-1,,antandroyambovombe,126_sand,faseke,faseke,f a s e k e,,Serva2011,,
betsileofianarantsoa-126_sand-1,,betsileofianarantsoa,126_sand,fasika,fasika,f a s i k a,,Serva2011,,
vezotoliara-126_sand-1,,vezotoliara,126_sand,fase,fase,f a s e,,Serva2011,,
sihanakaambatondranzaka-126_sand-1,,sihanakaambatondranzaka,126_sand,fasika,fasika,f a s i k a,,Serva2011,,
tsimihetymandritsara-126_sand-1,,tsimihetymandritsara,126_sand,alagnagna,alagnagna,a l a g n a g n a,,Serva2011,,
mahafalyampanihy-126_sand-1,,mahafalyampanihy,126_sand,faseke,faseke,f a s e k e,,Serva2011,,
antambohoakamananjary-126_sand-1,,antambohoakamananjary,126_sand,fasigna,fasigna,f a s i g n a,,Serva2011,,
antaisakavangaindrano-126_sand-1,,antaisakavangaindrano,126_sand,fasiky,fasiky,f a s i k j,,Serva2011,,
antaimoromanakara-126_sand-1,,antaimoromanakara,126_sand,fasiky,fasiky,f a s i k j,,Serva2011,,
zafisorofarafangana-126_sand-1,,zafisorofarafangana,126_sand,fasiky,fasiky,f a s i k j,,Serva2011,,
barabetroka-126_sand-1,,barabetroka,126_sand,fasiky,fasiky,f a s i k j,,Serva2011,,
sakalavamaintirano-127_sayverb-1,,sakalavamaintirano,127_sayverb,mivola,mivola,m i v o l a,,Serva2011,,
betsimisarakamahanoro-127_sayverb-1,,betsimisarakamahanoro,127_sayverb,mizaka,mizaka,m i z a k a,,Serva2011,,
antankaranaambilobe-127_sayverb-1,,antankaranaambilobe,127_sayverb,mivolagna,mivolagna,m i v o l a g n a,,Serva2011,,
mikeaanalamena-127_sayverb-1,,mikeaanalamena,127_sayverb,mivola,mivola,m i v o l a,,Serva2011,,
antankaranavohemar-127_sayverb-1,,antankaranavohemar,127_sayverb,mivolagna,mivolagna,m i v o l a g n a,,Serva2011,,
masikoromiary-127_sayverb-1,,masikoromiary,127_sayverb,mivola,mivola,m i v o l a,,Serva2011,,
antankaranaantalaha-127_sayverb-1,,antankaranaantalaha,127_sayverb,mivolagna,mivolagna,m i v o l a g n a,,Serva2011,,
sakalavaambanja-127_sayverb-1,,sakalavaambanja,127_sayverb,mivolagna,mivolagna,m i v o l a g n a,,Serva2011,,
sakalavamajunga-127_sayverb-1,,sakalavamajunga,127_sayverb,mivola,mivola,m i v o l a,,Serva2011,,
merinaantananarivo-127_sayverb-1,,merinaantananarivo,127_sayverb,milaza,milaza,m i l a z a,,Serva2011,,
sakalavamorondava-127_sayverb-1,,sakalavamorondava,127_sayverb,misafa,misafa,m i s a f a,,Serva2011,,
betsimisarakafenoarivoest-127_sayverb-1,,betsimisarakafenoarivoest,127_sayverb,mivolagna,mivolagna,m i v o l a g n a,,Serva2011,,
antanosytolagnaro-127_sayverb-1,,antanosytolagnaro,127_sayverb,magnambara,magnambara,m a g n a m b a r a,,Serva2011,,
antandroyambovombe-127_sayverb-1,,antandroyambovombe,127_sayverb,mirehake,mirehake,m i r e h a k e,,Serva2011,,
betsileofianarantsoa-127_sayverb-1,,betsileofianarantsoa,127_sayverb,milaza,milaza,m i l a z a,,Serva2011,,
vezotoliara-127_sayverb-1,,vezotoliara,127_sayverb,mivola,mivola,m i v o l a,,Serva2011,,
sihanakaambatondranzaka-127_sayverb-1,,sihanakaambatondranzaka,127_sayverb,miteny,miteny,m i t e n j,,Serva2011,,
tsimihetymandritsara-127_sayverb-1,,tsimihetymandritsara,127_sayverb,mivolagna,mivolagna,m i v o l a g n a,,Serva2011,,
mahafalyampanihy-127_sayverb-1,,mahafalyampanihy,127_sayverb,mivola,mivola,m i v o l a,,Serva2011,,
antambohoakamananjary-127_sayverb-1,,antambohoakamananjary,127_sayverb,mizaka,mizaka,m i z a k a,,Serva2011,,
antaisakavangaindrano-127_sayverb-1,,antaisakavangaindrano,127_sayverb,mizaka,mizaka,m i z a k a,,Serva2011,,
antaimoromanakara-127_sayverb-1,,antaimoromanakara,127_sayverb,mizaka,mizaka,m i z a k a,,Serva2011,,
zafisorofarafangana-127_sayverb-1,,zafisorofarafangana,127_sayverb,mizaka,mizaka,m i z a k a,,Serva2011,,
barabetroka-127_sayverb-1,,barabetroka,127_sayverb,miroho,miroho,m i r o h o,,Serva2011,,
sakalavamaintirano-128_scratchverb-1,,sakalavamaintirano,128_scratchverb,mihaotsy,mihaotsy,m i h a o ts j,,Serva2011,,
betsimisarakamahanoro-128_scratchverb-1,,betsimisarakamahanoro,128_scratchverb,mikiky,mikiky,m i k i k j,,Serva2011,,
antankaranaambilobe-128_scratchverb-1,,antankaranaambilobe,128_scratchverb,magnikihy,magnikihy,m a g n i k i h j,,Serva2011,,
mikeaanalamena-128_scratchverb-1,,mikeaanalamena,128_scratchverb,magnihe,magnihe,m a g n i h e,,Serva2011,,
antankaranavohemar-128_scratchverb-1,,antankaranavohemar,128_scratchverb,magnaotro,magnaotro,m a g n a o ʈ r o,,Serva2011,,
masikoromiary-128_scratchverb-1,,masikoromiary,128_scratchverb,magnihy,magnihy,m a g n i h j,,Serva2011,,
antankaranaantalaha-128_scratchverb-1,,antankaranaantalaha,128_scratchverb,magnisiky,magnisiky,m a g n i s i k j,,Serva2011,,
sakalavaambanja-128_scratchverb-1,,sakalavaambanja,128_scratchverb,magnikihy,magnikihy,m a g n i k i h j,,Serva2011,,
sakalavamajunga-128_scratchverb-1,,sakalavamajunga,128_scratchverb,mikiky,mikiky,m i k i k j,,Serva2011,,
merinaantananarivo-128_scratchverb-1,,merinaantananarivo,128_scratchverb,mikiky,mikiky,m i k i k j,,Serva2011,,
sakalavamorondava-128_scratchverb-1,,sakalavamorondava,128_scratchverb,mikiky,mikiky,m i k i k j,,Serva2011,,
betsimisarakafenoarivoest-128_scratchverb-1,,betsimisarakafenoarivoest,128_scratchverb,mikiky,mikiky,m i k i k j,,Serva2011,,
antanosytolagnaro-128_scratchverb-1,,antanosytolagnaro,128_scratchverb,mikihy,mikihy,m i k i h j,,Serva2011,,
antandroyambovombe-128_scratchverb-1,,antandroyambovombe,128_scratchverb,mikihy,mikihy,m i k i h j,,Serva2011,,
betsileofianarantsoa-128_scratchverb-1,,betsileofianarantsoa,128_scratchverb,mikiky,mikiky,m i k i k j,,Serva2011,,
vezotoliara-128_scratchverb-1,,vezotoliara,128_scratchverb,manisiky,manisiky,m a n i s i k j,,Serva2011,,
sihanakaambatondranzaka-128_scratchverb-1,,sihanakaambatondranzaka,128_scratchverb,mikiky,mikiky,m i k i k j,,Serva2011,,
tsimihetymandritsara-128_scratchverb-1,,tsimihetymandritsara,128_scratchverb,magniky,magniky,m a g n i k j,,Serva2011,,
mahafalyampanihy-128_scratchverb-1,,mahafalyampanihy,128_scratchverb,mikihy,mikihy,m i k i h j,,Serva2011,,
antambohoakamananjary-128_scratchverb-1,,antambohoakamananjary,128_scratchverb,mikiky,mikiky,m i k i k j,,Serva2011,,
antaisakavangaindrano-128_scratchverb-1,,antaisakavangaindrano,128_scratchverb,mikikitry,mikikitry,m i k i k i ʈ r j,,Serva2011,,
antaimoromanakara-128_scratchverb-1,,antaimoromanakara,128_scratchverb,mikisigna,mikisigna,m i k i s i g n a,,Serva2011,,
zafisorofarafangana-128_scratchverb-1,,zafisorofarafangana,128_scratchverb,mikikitry,mikikitry,m i k i k i ʈ r j,,Serva2011,,
barabetroka-128_scratchverb-1,,barabetroka,128_scratchverb,mikiky,mikiky,m i k i k j,,Serva2011,,
sakalavamaintirano-129_sea-1,,sakalavamaintirano,129_sea,ranomasy,ranomasy,r a n o m a s j,,Serva2011,,
betsimisarakamahanoro-129_sea-1,,betsimisarakamahanoro,129_sea,ranomasigna,ranomasigna,r a n o m a s i g n a,,Serva2011,,
antankaranaambilobe-129_sea-1,,antankaranaambilobe,129_sea,ranomasigny,ranomasigny,r a n o m a s i g n j,,Serva2011,,
mikeaanalamena-129_sea-1,,mikeaanalamena,129_sea,ranosira,ranosira,r a n o s i r a,,Serva2011,,
antankaranavohemar-129_sea-1,,antankaranavohemar,129_sea,ranomasigny,ranomasigny,r a n o m a s i g n j,,Serva2011,,
masikoromiary-129_sea-1,,masikoromiary,129_sea,riake,riake,r i a k e,,Serva2011,,
antankaranaantalaha-129_sea-1,,antankaranaantalaha,129_sea,ranomasigny,ranomasigny,r a n o m a s i g n j,,Serva2011,,
sakalavaambanja-129_sea-1,,sakalavaambanja,129_sea,ranomasigny,ranomasigny,r a n o m a s i g n j,,Serva2011,,
sakalavamajunga-129_sea-1,,sakalavamajunga,129_sea,ranosira,ranosira,r a n o s i r a,,Serva2011,,
merinaantananarivo-129_sea-1,,merinaantananarivo,129_sea,ranomasina,ranomasina,r a n o m a s i n a,,Serva2011,,
sakalavamorondava-129_sea-1,,sakalavamorondava,129_sea,ranomasy,ranomasy,r a n o m a s j,,Serva2011,,
betsimisarakafenoarivoest-129_sea-1,,betsimisarakafenoarivoest,129_sea,ranomasigny,ranomasigny,r a n o m a s i g n j,,Serva2011,,
antanosytolagnaro-129_sea-1,,antanosytolagnaro,129_sea,riaky,riaky,r i a k j,,Serva2011,,
antandroyambovombe-129_sea-1,,antandroyambovombe,129_sea,ranomasigne,ranomasigne,r a n o m a s i g n e,,Serva2011,,
betsileofianarantsoa-129_sea-1,,betsileofianarantsoa,129_sea,ranomasina,ranomasina,r a n o m a s i n a,,Serva2011,,
vezotoliara-129_sea-1,,vezotoliara,129_sea,riake,riake,r i a k e,,Serva2011,,
sihanakaambatondranzaka-129_sea-1,,sihanakaambatondranzaka,129_sea,ranomasina,ranomasina,r a n o m a s i n a,,Serva2011,,
tsimihetymandritsara-129_sea-1,,tsimihetymandritsara,129_sea,ranomasigny,ranomasigny,r a n o m a s i g n j,,Serva2011,,
mahafalyampanihy-129_sea-1,,mahafalyampanihy,129_sea,riaky,riaky,r i a k j,,Serva2011,,
antambohoakamananjary-129_sea-1,,antambohoakamananjary,129_sea,ranomasina,ranomasina,r a n o m a s i n a,,Serva2011,,
antaisakavangaindrano-129_sea-1,,antaisakavangaindrano,129_sea,ranomasy,ranomasy,r a n o m a s j,,Serva2011,,
antaimoromanakara-129_sea-1,,antaimoromanakara,129_sea,ranomasigna,ranomasigna,r a n o m a s i g n a,,Serva2011,,
zafisorofarafangana-129_sea-1,,zafisorofarafangana,129_sea,manomasy,manomasy,m a n o m a s j,,Serva2011,,
barabetroka-129_sea-1,,barabetroka,129_sea,riaky,riaky,r i a k j,,Serva2011,,
sakalavamaintirano-130_seeverb-1,,sakalavamaintirano,130_seeverb,mijilo,mijilo,m i dz i l o,,Serva2011,,
betsimisarakamahanoro-130_seeverb-1,,betsimisarakamahanoro,130_seeverb,mahita,mahita,m a h i t a,,Serva2011,,
antankaranaambilobe-130_seeverb-1,,antankaranaambilobe,130_seeverb,mihiry,mihiry,m i h i r j,,Serva2011,,
mikeaanalamena-130_seeverb-1,,mikeaanalamena,130_seeverb,mahita,mahita,m a h i t a,,Serva2011,,
antankaranavohemar-130_seeverb-1,,antankaranavohemar,130_seeverb,mahitra,mahitra,m a h i ʈ r a,,Serva2011,,
masikoromiary-130_seeverb-1,,masikoromiary,130_seeverb,mahita,mahita,m a h i t a,,Serva2011,,
